S,t,pde_price,label
119.59595959595958,0.45,12099.66396692594,0
121.6060606060606,0.45,12099.66396692594,0
123.6161616161616,0.45,12474.966032677989,0
125.62626262626262,0.45,12474.966032677989,0
127.63636363636363,0.45,12861.909053165857,0
129.64646464646464,0.45,12861.909053165857,0
131.65656565656565,0.45,13260.854102413652,0
133.66666666666666,0.45,13260.854102413652,0
135.67676767676767,0.45,13672.173454080888,0
137.68686868686868,0.45,13672.173454080888,0
139.6969696969697,0.45,14096.250928847201,0
141.7070707070707,0.45,14096.250928847201,0
143.7171717171717,0.45,14533.482252570137,0
145.72727272727272,0.45,14533.482252570137,0
147.73737373737373,0.45,14984.275425544523,0
149.74747474747474,0.45,14984.275425544523,0
151.75757575757575,0.45,14984.275425544523,0
153.76767676767676,0.45,15449.051103186806,0
155.77777777777777,0.45,15449.051103186806,0
157.78787878787878,0.45,15928.242988424765,0
159.7979797979798,0.45,15928.242988424765,0
161.8080808080808,0.45,16422.298235903232,0
163.8181818181818,0.45,16422.298235903232,0
165.82828282828282,0.45,16422.298235903232,0
167.83838383838383,0.45,16931.677867546212,0
169.84848484848484,0.45,16931.677867546212,0
171.85858585858585,0.45,16931.677867546212,0
173.86868686868686,0.45,17456.857197231664,0
175.87878787878788,0.45,17456.857197231664,0
177.88888888888889,0.45,17998.32625703832,0
179.8989898989899,0.45,17998.32625703832,0
181.9090909090909,0.45,17998.32625703832,0
183.91919191919192,0.45,18556.590202523217,0
185.92929292929293,0.45,18556.590202523217,0
187.93939393939394,0.45,18556.590202523217,0
189.94949494949495,0.45,19132.169633940375,0
191.95959595959596,0.45,19132.169633940375,0
193.96969696969694,0.45,19132.169633940375,0
195.97979797979795,0.45,19725.600665798338,0
197.98989898989896,0.45,19725.600665798338,0
200.0,0.45,19725.600665798338,0
1.0,0.5,194.08997993800702,0
3.01010101010101,0.5,300.31678311630844,0
5.02020202020202,0.5,504.7806133105997,0
7.030303030303029,0.5,706.3652979338248,0
9.04040404040404,0.5,901.898896965012,0
11.05050505050505,0.5,1116.9154379078407,0
13.060606060606059,0.5,1301.2196307344925,0
15.07070707070707,0.5,1515.9361845516173,0
17.08080808080808,0.5,1712.9519065291709,0
19.09090909090909,0.5,1935.572396769326,0
21.1010101010101,0.5,2121.326941671955,0
23.11111111111111,0.5,2324.908125872383,0
25.121212121212118,0.5,2548.026750410877,0
27.131313131313128,0.5,2708.545329721643,0
29.14141414141414,0.5,2879.1761318730023,0
31.15151515151515,0.5,3155.487187436335,0
33.16161616161616,0.5,3354.274080187333,0
35.17171717171717,0.5,3565.583992802564,0
37.18181818181818,0.5,3676.1797119703942,0
39.19191919191919,0.5,3907.76878165398,0
41.2020202020202,0.5,4153.9473168694785,0
43.21212121212121,0.5,4282.792631359843,0
45.22222222222222,0.5,4552.596623236161,0
47.23232323232323,0.5,4693.8070669234185,0
49.242424242424235,0.5,4989.503821998645,0
51.252525252525245,0.5,5144.266061395746,0
53.262626262626256,0.5,5303.828648001239,0
55.272727272727266,0.5,5468.340476877716,0
57.28282828282828,0.5,5812.830676752745,0
59.29292929292929,0.5,5993.130507129478,0
61.3030303030303,0.5,6179.02279850183,0
63.31313131313131,0.5,6370.681015370139,0
65.32323232323232,0.5,6568.284002680477,0
67.33333333333333,0.5,6772.0161527129385,0
69.34343434343434,0.5,6982.067577146435,0
71.35353535353535,0.5,7198.634284460476,0
73.36363636363636,0.5,7421.918362839552,0
75.37373737373737,0.5,7652.1281687507535,0
77.38383838383838,0.5,7652.1281687507535,0
79.39393939393939,0.5,7889.478521370609,0
81.4040404040404,0.5,8134.190903042568,0
83.41414141414141,0.5,8386.49366595219,0
85.42424242424242,0.5,8646.622245212893,0
87.43434343434343,0.5,8646.622245212893,0
89.44444444444444,0.5,8914.819378561093,0
91.45454545454545,0.5,9191.335332865767,0
93.46464646464646,0.5,9476.42813766378,0
95.47474747474747,0.5,9476.42813766378,0
97.48484848484847,0.5,9770.3638259389,0
99.49494949494948,0.5,10073.41668236923,0
101.50505050505049,0.5,10073.41668236923,0
103.5151515151515,0.5,10385.869499274597,0
105.52525252525251,0.5,10708.013840502885,0
107.53535353535352,0.5,10708.013840502885,0
109.54545454545453,0.5,11040.150313501426,0
111.55555555555554,0.5,11040.150313501426,0
113.56565656565655,0.5,11382.588849827403,0
115.57575757575756,0.5,11382.588849827403,0
